Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Physical_Activity,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Motivation_Level_Low,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Distance_from_Home_Near,Exam_Score
0.46875,0.6000000000000001,0.4399999999999999,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,65
0.875,0.8250000000000002,0.96,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,73
0.65625,0.5500000000000003,0.2199999999999999,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,68
0.3125,0.3500000000000001,0.92,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68
0.59375,0.625,0.3400000000000001,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,66
0.625,0.0,0.32,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62
0.78125,0.8000000000000003,0.6799999999999999,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,71
1.0,0.4500000000000002,0.4599999999999999,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70
0.5625,0.4500000000000002,0.8200000000000001,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68
0.5,0.9250000000000004,0.52,0.6666666666666666,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,71
0.5625,0.5750000000000002,0.6000000000000001,0.6666666666666666,0.8333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,69
0.6875,0.9500000000000002,0.96,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74
0.3125,0.0250000000000001,0.7,0.3333333333333333,0.1666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,60
0.5625,0.25,0.2199999999999999,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63
0.34375,0.175,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63
0.75,0.25,0.3800000000000001,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,66
0.6875,0.5249999999999999,0.1999999999999999,0.6666666666666666,0.8333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,71
0.5625,0.4500000000000002,0.4000000000000001,0.6666666666666666,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,68
0.65625,0.6000000000000001,0.6600000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,70
0.4375,0.8000000000000003,0.4599999999999999,0.3333333333333333,0.8333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,67
0.59375,0.625,0.1799999999999999,0.3333333333333333,0.1666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,68
0.78125,0.3,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,64
0.46875,0.0250000000000001,0.3400000000000001,0.3333333333333333,0.1666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,62
0.8125,0.4750000000000001,0.56,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72
0.71875,0.8000000000000003,0.72,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,71
0.21875,0.975,0.04,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69
0.71875,0.5249999999999999,0.8800000000000001,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,68
0.09375,0.6000000000000001,0.3400000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,64
0.46875,0.3500000000000001,0.72,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,68
0.59375,0.4000000000000001,0.04,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,67
0.5,0.975,0.2199999999999999,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,68
0.4375,0.1,0.3400000000000001,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63
0.53125,0.3500000000000001,0.28,1.0,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,80
0.40625,0.375,0.06,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65
0.65625,0.9000000000000004,0.3800000000000001,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,74
0.40625,0.4000000000000001,0.74,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,68
0.375,0.7000000000000002,0.1,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,66
0.6875,0.375,0.5800000000000001,0.6666666666666666,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67
0.5,0.0250000000000001,0.6200000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,62
0.5,0.0,0.6200000000000001,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,65
0.21875,0.7749999999999999,0.3800000000000001,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,67
0.34375,0.175,0.3,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63
0.40625,0.1500000000000001,0.6600000000000001,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65
0.6875,0.9500000000000002,0.3600000000000001,1.0,0.1666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,73
0.4375,0.5750000000000002,0.3,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,68
0.59375,0.8500000000000001,0.2199999999999999,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68
0.3125,0.4750000000000001,0.1999999999999999,1.0,0.8333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,64
0.78125,0.0250000000000001,0.48,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,65
0.25,0.6000000000000001,0.96,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,68
0.5,0.5750000000000002,0.94,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68
0.375,0.8250000000000002,0.1599999999999999,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70
0.625,0.8250000000000002,0.92,0.0,0.1666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,73
0.34375,0.3500000000000001,0.6000000000000001,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
0.25,0.1500000000000001,0.6600000000000001,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,61
0.46875,1.0,0.32,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69
0.125,0.75,0.5800000000000001,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,68
0.34375,0.4500000000000002,0.9000000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,69
0.65625,0.2000000000000001,0.06,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64
0.5,0.2750000000000001,0.3600000000000001,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,63
0.34375,0.4500000000000002,0.94,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,68
0.5625,0.0750000000000001,0.8600000000000001,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64
0.34375,0.7749999999999999,0.28,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,64
0.40625,0.0750000000000001,0.8600000000000001,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,63
0.125,0.4500000000000002,0.8800000000000001,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,65
0.46875,0.5500000000000003,0.8800000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,68
0.4375,0.25,0.02,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62
0.59375,0.4000000000000001,0.96,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67
0.5625,0.175,0.5800000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,65
0.6875,0.1500000000000001,0.3400000000000001,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,66
0.4375,0.9500000000000002,0.02,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,68
0.5625,0.7250000000000001,0.1599999999999999,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,71
0.375,0.1500000000000001,0.1200000000000001,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,60
0.65625,0.975,0.3800000000000001,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70
0.40625,0.875,0.7,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
0.5,0.8000000000000003,0.32,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68
0.75,0.0750000000000001,0.76,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67
0.375,0.7250000000000001,0.08,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68
0.4375,0.4500000000000002,0.6600000000000001,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
0.5625,0.975,0.5,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,72
0.65625,0.5,0.1400000000000001,0.6666666666666666,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,68
0.375,0.1500000000000001,1.0,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64
0.5,0.4750000000000001,0.48,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,64
0.75,0.1,0.6600000000000001,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,67
0.4375,0.6000000000000001,0.4199999999999999,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,69
0.25,0.75,0.08,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,64
0.25,0.6000000000000001,0.48,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
0.75,0.975,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,72
0.65625,0.975,0.5800000000000001,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,71
0.6875,0.7250000000000001,0.32,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,70
0.0,0.6000000000000001,0.4000000000000001,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,65
0.21875,0.6000000000000001,0.1,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63
0.5,0.9000000000000004,0.8,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,72
0.78125,0.875,0.94,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,72
0.65625,0.4750000000000001,0.54,0.6666666666666666,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,68
0.46875,0.8250000000000002,0.32,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,68
0.5,0.0,0.3400000000000001,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63
0.71875,0.6499999999999999,0.4399999999999999,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69
0.71875,1.0,0.94,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,74
0.6875,0.6750000000000003,0.4000000000000001,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71
0.53125,0.4000000000000001,0.98,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65
0.5,0.7250000000000001,0.6799999999999999,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70
0.625,0.5750000000000002,0.7,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68
0.84375,0.05,0.6600000000000001,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,67
0.65625,0.75,0.28,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71
0.875,0.375,0.94,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,72
0.8125,0.0250000000000001,0.6400000000000001,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68
0.46875,0.9000000000000004,0.9000000000000001,0.6666666666666666,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,68
0.375,0.7749999999999999,0.4199999999999999,0.6666666666666666,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69
0.34375,0.5,0.28,0.3333333333333333,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,65
0.75,0.8500000000000001,0.3,0.3333333333333333,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,73
0.625,0.5249999999999999,0.56,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,68
0.28125,0.1,0.4399999999999999,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63
0.65625,0.0250000000000001,0.3,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,64
0.65625,0.3,0.74,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,68
0.84375,0.2250000000000001,0.6200000000000001,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,67
0.3125,0.9000000000000004,0.32,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,70
0.625,0.75,0.94,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,71
0.375,0.4750000000000001,0.5800000000000001,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,68
0.65625,0.25,0.02,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,65
0.59375,0.175,0.96,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,66
0.71875,0.975,0.92,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,74
0.65625,0.8250000000000002,0.8600000000000001,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,72
0.4375,0.3500000000000001,0.1200000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64
0.75,0.125,0.54,0.3333333333333333,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,67
0.40625,0.0250000000000001,0.6400000000000001,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,63
0.40625,0.8000000000000003,0.5800000000000001,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,70
0.5625,0.3500000000000001,0.28,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,68
0.5,0.125,0.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,80
0.21875,0.875,0.28,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,68
0.1875,0.6499999999999999,0.8200000000000001,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,68
0.34375,0.4500000000000002,0.26,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,64
0.25,0.3,0.08,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,63
0.59375,0.7250000000000001,0.3800000000000001,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,71
0.84375,0.7250000000000001,0.1400000000000001,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71
0.59375,0.8500000000000001,0.72,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70
0.65625,0.9000000000000004,0.96,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,71
0.625,0.0,0.4599999999999999,0.3333333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,66
0.4375,0.5500000000000003,0.76,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67
0.09375,0.5,0.6600000000000001,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,62
0.3125,0.4750000000000001,0.8600000000000001,0.6666666666666666,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,68
0.25,0.975,0.8800000000000001,0.6666666666666666,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69
0.5,0.0750000000000001,0.1,0.6666666666666666,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63
0.3125,0.3500000000000001,0.4599999999999999,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,67
0.21875,0.625,0.6000000000000001,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,63
0.59375,0.1,0.1799999999999999,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,65
